label,text
0,"Ich habe noch NIE an deren Kurs geglaubt im Gegenteil wenn die große Welle erst kommt (2015 war ein Witz dagegen) wird's ganz dicke! Klar fremdgesteuert, was die Geschichte bis jetzt nicht geschafft hat mit Deutschland schaffen die Spinner jetzt! :-((("
0,Wir haben keine heimliche Diktatur unsere ist eine richtige Diktatur mittlerweile!
0,Werde mir auch schon mal einiges zur Selbstverteidigung zulegen!
0,Rumänischer Bettler.
0,Wie gerne hätte ich eine Zeit maschine und würde mich in die Zeit zurück reisen um zu gucken wie es früher war würde mich echt mal interessieren
0,Das über wachen der Auszählung über nehmen die selber
0,"60efcd7268ce44ea es ist unglaublich, dass jeder - wirklich jeder - menschenverachtende Beitrag auf meiner FB-Timeline von dir geliked oder geteilt wurde! Ob das nun Beiträge von einschlägigen Nazi-Seiten, Anonymous-Fakes (nein, die wirklichen Anonymous-Mitglieder setzen sich FÜR Freiheit, nicht GEGEN Menschenrechte ein!) oder Verschwörungstheorien sind! Spiel mal wieder mehr Handball und versuche, dich mal vernünftig zu informieren, als bescheuerte und ideologische Inhalte zu verbreiten..."
0,Wer hat denn so eine Scheiße konstruiert ? Die Armlehnen sind viel zu niedrig. Da werde ich wohl weiter auf meinen Altmodischen Pott gehen .
0,677157b95bee1fda richtig kranke nazis hier alle!?
0,"Alle Deutsch-Analphabeten die in der Geburtslotterie die Super 6 gezogen haben und denken sie würden Deutschland was bringen. Peinlich seid ihr, ich kenn viele Syrer die besser Deutsch können als ihr."
1,"in dänemark gabs ne demonstration FÜR den IS ... von der politik erlaubt .. zu 100en sinds mit schwarzen fahnen durch die stadt gezogen und haben allahuakbar gerufen .... ich bin auch der meinung, dass es bürgerkrieg geben wird. nur halt nicht in 5 jahren, ich tippe so auf 15-20. kinderficker sei dank werde ich da meine heimat schon verlassen haben. ps: die gesamte asiatische welt lacht über uns und das ist kein witz!"
0,Als rein ins ländle mit dem gesocks. Wir haben noch platz
0,Wird???? Das ist sie doch schon lange....hallo?
1,Sofort Genickschuss
0,"wäre es ein perfecktes Beispiel dafür, wie der Staat die Informationen über die Flüchtlingssituation deckelt. Da hilft dann auch die Pressefreiheit nicht mehr viel. Mit Transparenz hat das auf jeden Fall nichts mehr zu tun."
0,Ich sage ja !
0,Das hatte Deutschland doch schon einmal
0,Ja ja die Kriminelle Heimatpartei FPÖ von Kinderpornografie beim Orts Chef von Burgenlabd bis Waffenhandel von Betrug Verhetzung bis Körperverletzung von falscher Zeugenaussage bis Mord bei RFJ....bezirksleiter schießt 13 Jährige über den Haufen Bundesrat wegen Wiederbetätigung verurteilt
0,"Wenn die Tatsächlich Abgeschoben würden währe das ja mal was ,aber sicherlich sind das alles nur Luftblasen unserer Bwerliner Dummschwätzer,wenndas Heimatland nicht Zurücknimmt in der Sahara ist Platz genug und die Staaten bekommen keine Entwicklungshilfe Fertig"
0,"""Das ist doch total legitim. Ich habe genug Berichte gesehen in denen die Zöllner Armewedelnd da standen und einfach überrannt wurden. Sind das Zirkuspferde? Kein Wunder das Sie resignieren. Und auch kein Wunder das sich die """"Flüchlinge"""" hier so aufführen wenn sie an der Grenze schon Macht ausüben können wie sie wollen. Es ist Gesetz und ich finde das gut so."""
0,Nach der neuesten Idee unserer irren Kanzlerin sollen die ja nach dem Krieg alle wieder zurück in ihre Heimat. Dann dürfen wir ihnen dort erst mal lauter neue schöne Häuser bauen. Das kostet erst ...  Da kann einem schon die blanke Wut hochsteigen.
0,Dafür brach Ich aber kein Psychoanalytiker um das festzustellen!!!
0,oje ...ich bekomme angst...echt jetzt...!!!
0,"Steinzeit wäre auch geil gewesen. ein kürzeres Leben, aber eines in Freiheit."
0,"macht ne neue Seite - verlinkt, wir liken!"
0,Ich finde es gut und schließe mich Frau Petry an es muss was Passieren in Deitschland bevor was Pasiert
0,Sowas zu äussern ist absolut nicht ok!! Bei allem Verständnis für das Restliche!
0,Respekt
0,Neue Zähne nur wenn sie Schweinefleisch damit kauen
0,Bei uns war das schon lange.....
0,raus aber sofort der krieg fängt schon an
0,Krass
0,"""ich bin weit davon entfernt das Wort """"Lügenpresse"""" zu benutzen. Aber hier trifft es leider zu 100% zu!"""
0,Ich habe meine Meinung. ..werde diese weiter vertreten. ..und ich lasse mir nicht vorschreiben. .was ich zu denken habe.Manch einer denkt genauso. ..soll FB doch tun.. was sie wollen. ..ein kleiner Teil des Volkes wird sich dadurch nicht bremsen lassen.Kopf hoch
0,Na das haben wir doch hier auch schon
0,Die ist nicht von dieser Welt
0,Na klar Really?
0,"""Alles kein Problem, wir haben doch den """"Sprudelkönig"""" Schäuble!"""
0,"""Wen wundert es? Der Staat und seine Politik ist selber dran schuld, wenn alles nun nach ganz """"Rechts"""" drifftet. Er lässt seinen Bürgern keine andere Wahl und das ist wirklich sehr bedenklich! Normale Bürger mit eigener Meinung werden so lange als Nazi beschimpft, bis es denen sowas von egal ist, in welche Ecke sie gestellt werden- Hauptsache man kann etwas bewegen!"""
0,Wird????????????.....ist sie doch längst....hat das Land doch schon in den Abgrund geführt....!!!!!!
0,"Cool Ossi Merkel was du uns alles ins land geholt hast,du bist sooo widerlich,hast zu lange hinter der Mauer gelebt.Und was passiert der Person...nichts.Jeder Asylant der eine Straftat begeht nach Deutschen Gesetz..sofort Abschieben soch ein Pach brauchen wir nicht.Hey dan können wir ja noch viel mehr Abschieben,sind ja fast alle illegal hier...ohne Papiere rauß aus Deutschland"
0,"Typisch für unsere LINKSPOPUr Zeit LISTISCHEN STAATSMEDIEN, was scheren sie die zur Zeit gültigen Dienstanweisungen wenn man (wieder einmal) mißliebige Ansichten und Politiker (-innen) damit diskretieren kann ?"
0,"warum hauen die ösis nicht drauf die könnens doch die haben doch keine geschichte, die ihnen dauernd ungerechtugterweise vorgehalten wird. andere länder hatten auch schlechte machthaber, da spricht keiner drüber immer nur wir und die frau kriegt den mund nicht auf"
0,"Deutschland war und ist ein Land der Extreme. Dichter und Denker oder Richter und Henker. Ein normales Dazwischen gibt es wohl nicht. Im Augenblick befürchtete ich, daß die übertrieben liberale Haltung ein Erstarken der Extreme begünstigt, übrigens rechts wie links ( und auch reich wie arm )."
0,"Richtig so alle Krimos raus aus Deutschland,natürlich auch die Deutschen Krimos!"
0,Ist Berlin nicht pleite???
0,Und raus mit ihnen.
0,"Sonst ist zur Entlastung des eigenen Volks kein Geld da, aber zur Rettung der Banken, zur Rettung Griechenlands, für die Flüchtlingskrise......! Wie lange soll das noch so weitergehen?!?!"
0,Mal abwarten was der Till Schweiger sagt .;-)
0,Wäre VK Kontakte eine Lösung
0,geht alle auf v kontakte ;-)
0,bei der Masse die kommen spielt das keine Geige mehr
0,Witzlos.... ?
0,"endlich,wir können aufatmen..........."
0,zum Thema  https://pbs.twimg.com/media/CIIFWeaW8AAmP34.jpg
0,Wie bei uns
1,Diese gottverdammten Ausländer .was soll noch alles passieren wir sind alle alle an dieser Sache schuld  weil wir nichts  machen. LEUTE geht auf die Straße.
0,"Kein geld fuer kinderspielplaetze, kein geld fuer ausreichende kinderbetreuung, kein geld fuer ausreichend lehrer, nicht genuegend rente oma und/oder opa und dann sowas........ :'("
1,"""""""Illegal"""" die Wirklichkeit zu untersuchen: auf so eine perverse Unterdrückung spezialisierten sich früher besonders gut die Religioten aller Art, heute speziell noch die Moslems und unsere etablierten Politschweine in BRD und EU sowie ihre Lügenpresse."""
0,Wird zeit das wir patrioten uns mal vereint auf die strasse bewegen.
0,Das man eines der größeren Vorbilder unserer Kindheit dazu missbraucht sowas zu vermitteln.. Wenn das schon sein muss dann zieht solche Leute nicht mit rein.
0,ein katzenclo wäre steuergeldfreundlicher
0,Sollen sie dort ihr jämmerliches Dasein fristen!
0,Gibt es denn wirklich noch welche die der Merckelchen glauben ?
0,Die Linksfaschisten dürfen weiter ihre Hasskommentare auf Deutschland posten und wollen es auch noch legalisieren lassen. Diese Einstellung passt ja zu den  Spionen von FB.
0,Willkommen im Merkel Land
0,"Demnächst, gibt es 40 Fachkräfte Ärzte, die zu doof sind um lesen und schreiben zu können, aber dann an einem rum schrauben für 2,50€ /Std."
0,lol Es gibt doch nicht nur Ausländer die mist bauen. xD :D
0,Geil ??
0,Ohne den Fehler in irgendeiner Weise rechtfertigen zu wollen - wann habt ihr euch jemals von geteilten Falschmeldungen distanziert?
0,Dafuer muss man kein Psychoanalytiker sein
0,"Luxus für Mensche, die aus einer Kultur kommen, die 1000 Jahre zurück liegt"
0,"Schlechte und maximal hetzende bericht erstattung. Noch weniger wie der journalist, haben die menschen im kopf die es glauben..."
0,Jede Mülltonne hat mehr IQ
0,"Es ist ja schön das sich alle über diese ferngesteuerte Kuh aufregen, aber durch das ewige gelaber über facebook wird es auch nicht besser werden."
0,Wo Deutschland noch Deutsch war
0,"ja der text ist für harz 4 leute! auch wenn ich in der schule keine helle leuchte war, sage ich hier das es primitv ist"
0,"Zwischen 3.000,- und 15.000,- Euro für eine Flucht. Soviel Geld hab ich noch nie in der Hand gehabt. Damit könnte sich ein tüchtiger Mensch wie ich ÜBERALL ein neues Leben aufbauen. Auch oder gerade in Afrika! !!"
0,"und dann kommt der lala doktor, der befindet das dieser abfall eine schwere kindheit hatte was dann alles erklärt, also ab mit denen im 3 sterne hotel financiert vom arbeitgender ehrlicher bürger. meine meinung.... in ein säurebad mit dem dreck."
0,Man gönnt sich ja sonst nichts
0,"Na Berlin hat es doch,  dolange Bayern den Länderfinanzausgleich finanziert. ;)"
0,Spätestens wenn sie bei Germanies next topmodel mit machen will.. ist sie für geisteskrank zu halten.
0,Das können die anschließend Abreißen.
1,widerliches Drecksgelump
0,Bezahlt die antifa
0,Die Dame muß zum verschärften Idiotentest.
0,Dieses Geld wäre für den maroden Staat  besser eigesetzt
0,"Merkels selbstherrlicher Wahnsinn beschert uns Terrorismus und Antisemitismus!!!   Zu einem souveränen Staat gehört, dass er seine Grenzen schützt. Wann endlich geschieht dies ihr unfähigen Volksver-(treter)"
0,Es muss sich dringend was ändern in unserem Deutschland!!!!
1,"die regierung will es doch so ,polizei schaut bitte nur zu lass die sich mal selber dezimieren schont euch"
0,Nee danke braucht hier keiner und FÜR UNS MACHEN DIE AUCH KEIN NEUES KLO WENN WIR DA ANKOMMEN .... Im gegenteil einen Stein kriegen wir an den Kopf und die vordern Geld und Handy statt essen und unterkunft und bekommen auch noch extra neue Klos ??? ich glaub ich brech wech.
0,ohne Worte.....
0,d3522b6087109c66 das waren noch Zeiten was ?
0,"Frage mich gerade, wer denn hier von den Hatern ein Akademiker mit Niveau ist??? ;-)"
0,Linksextreme Gewalt? Noch nie davon gehört. Ist garantiert von Rechten Populisten erfunden.
0,"Meineide sind nicht genug, dazu kommt auch noch Betrug. Wer will solche Politiker haben?"
0,Alle CDU-CSU-SPD-FDP-Bűndnis90-Gűne-Linke Politiker und Wähler sind an allem Schuld. Charakterlose Politverbrecher die antideutsche Politik anwenden.
0,auf wehrlose menschen schiessen??? naja ..
0,Aus aus aus wir schaffen das nicht mehr / ich habe immer noch Sylvester vor Augen. Ich kann verzeihen aber nicht vergessen.
0,"ein moslem hat das recht seine alte kalt zu machen, minderwertig für die, es ist nur eine gebährmaschine für die typen."
0,Unsere Kinder müssten die besten Zeugnisse vorlegen um ein Praktikum zu bekommen.Tja.vielleicht sind sie nicht genug qualifiziert.Sind halt noch keine Fachkräfte.Einfach nur zum kotzen.
0,"von mir werden täglich mindestens 2 kommentare entfernt keine naziparolen, sondern die beinharte wahrheit sag nur was ich mir denk aber das ist schon zu viel"
0,Soviel essen kann man nicht wie man kotzen könnte
0,"""Man könnte sich über sowas schon fast amüsieren. """"Deutsche Toiletten sind für viele Flüchtlinge ein Rätsel"""". Leider nicht nur die Klos,Benimmregelen usw ebenfalls. Kann es noch besser werden? o/"""
0,Es geht nicht drum ob es verboten ist sondern um den Menschen hinterm abzug den dieser muss damit den rest seines lebens klar kommen immer hin ist das keine verteidigung wie das ein Soldat im einsatz hat
0,"Auch an unserer ÖMV ist der Staatsfond der VAE maßgeblich beteiligt !!! Also bitte, proportionell (zu Deutschland) bitte 10.000 Asylanten ausbilden und beschäftigen !!! Der VAE, muslimischer staatsfond verzichtet sicher liebend gern auf seine Dividenden und wen nötig verkauft Anteile um Ihre Glaubensbrüder auf der Flucht zu unterstützen weil das ist ja Ihre religiöse Pflicht (Sharia) !!!!!!"
0,"So ein Scheissdreck, ich drück Euch die Daumen."
0,ach das hätten wir nicht gewusst
0,schickt die zurück samt deren Familien weg mit dem Pack
0,NICHTS!
0,ach du Scheiße!
0,c24d75ec8fb14bbb wir müssen des hakim zeigen ahahahahah
0,Ja und war zahlt diese Miete ?
0,"Habt ihr euch schon einmal selbst gefragt,?, habe wir schon Krieg ??"
0,Ich verdiene ein bissel über 1.000 Euro im Monat ... habe 13 Jahre lang ein Bonusheft mit Stempeln ... kämpfe gerade um die Mini-30% Erstattung der Krankenkasse ... und muss selbst noch 450 Euro auf den einen Zahn zahlen. Nur weil man ihn sieht und ich keinen Metallzahn im Mund haben wollte ... schöne heile Welt ... ^^'
0,"c5019e1edabebd61, sauber."
0,"82e790d1362eedbf es regt mich total auf, dass du immer wieder diese rechtsradikale Seite likst auf der menschenverachtende, dumme Sprüche publiziert werden. Denk bitte darüber nach und lass es. Sonst werde ich mich gerne von dir trennen."
0,"""Ausweisung heißt nicht gleich Abschiebung ? """"Zentral ist aber der folgende Punkt: Mit so einer Ausweisung ist der betroffenen Asylbewerber noch nicht außer Landes. Viele werden nicht freiwillig ausreisen. Eine Ausweisung muss erst vollzogen werden. Das ist dann die Abschiebung. Und genau an diesem Punkt gibt es eine Reihe von rechtlichen und tatsächlichen Hürden, die ein Verlassen der Bundesrepublik verhindern können."""""""
0,"""Ein Auto, ein Haus, eine Moschee, Geld auf Lebenszeit................. und ein goldenes SCHEISSHAUS ! Toll Frau Merkel, ihr """"Neues Deutschland"""" !"""
0,"Grundsätzlich gilt die Erklärung des australischen Premierministers und Putins: FLÜCHTLINGE HABEN die Gesetze und Bräuche des Gastgeberlandes zu achten, und nicht umgekehrt. Und Europa hat die Pflicht, das jedem Flüchtling beizubringen, bevor es zu spät ist."
0,und alles finanziert vom deutschen Steuerzahler ??? gibts die auch mit eingebauter Bürste oder so`nen Gürtel dazu ???  super Angie !!
0,bla bla bla
0,bestes beispiel mein auto wurde geklaut und zu schrottgefahren
0,"Langsam aber sicher wechseln alle zu VK... da kann man noch sagen was man denkt, ohne eine Sperre befürchten zu müssen"
0,"""""""Wird""""?...  """"Ist"""" trifft es besser(-.(-.-).-)"""
0,"Wer draussen aufgewachsen ist, kennt das nicht anders....???"
0,"Also tut mir leid, aber das Häuschen schaut mir nicht wie eines meiner Nachbarn aus und die Leute haben mit denen auch wenig Ähnlichkeit! Wäre doch interessant um was es bei der Sache wirklich ging!"
0,"""sobald man nur """"annähernd"""" wie Wahrheit sagt, schlagen die zu! SCHÖNES FREIES DEUTSCHLAND, Ich kann mir den ganzen Rotz nicht länger anschauen!"""
0,"Pure angst um die absolute Kontrolle wieder zu erlangen. Traurig das es mal wieder soweit ist ,in unserer achso modernen und meinungsfreien gesellschaft"
0,Suuuper...endlich mal Klartext von einem Promi der sich nicht den Mund verbieten lässt! Die hater sind bestimmt von der CDU eingekauft um zu stänkern ! Das muss man einfach ignorieren . Hut ab ...an einen Menschen wie Felix und schämt euch zu Tode die hier die Wahrheit nicht erkennen wollen. Ihr werdet euch noch wundern wie Europa untergehen wird!
1,"Kriminelle Ausländer sollte man hinrichten! an den Eiern aufhängen,und die ganze Familie auspeitschen und ausweisen.An der Grenze solange mit einem Knüppel auf dem Kopf hauen das sie bei dem gedanken an Deutschland sich dauernt vor Angst in die Hose scheißen,"
0,Omg das arme hotel in der Osloar str.
0,"Was könnte mit dem Geld für unser Land alles Getan werden und wir schieben die Milliarden in unseren Ruin,danke Merkel und co...."
0,"Kein Kommentar.....Benehmen sich wie Schwein, begehen Straftaten, bekommen keinerlei Konsequenzen... Unmöglich.... O.o"
